chrom,start,end,name,name2,strand,Splice site,Splicing efficiency,HBV_genotype,Biological_materials,Transcript ID,coSI,Library_name
D3_SRR5992879,1855,1857,D3_SRR5992879.1.1,TCONS_00000009,+,acceptor,0.05637,D3,PHH,SP18,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.10,TCONS_00000003,+,acceptor,0.06306,D3,PHH,SP11,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.11,TCONS_00000004,+,acceptor,0.06306,D3,PHH,pSP12,$\theta_3$,SRR5992879
D3_SRR5992879,1086,1088,D3_SRR5992879.1.2,TCONS_00000008,+,acceptor,0.01482,D3,PHH,SP7,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.2,TCONS_00000008,+,acceptor,0.05637,D3,PHH,SP7,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.3,TCONS_00000047,+,acceptor,0.06306,D3,PHH,pSP10,$\theta_3$,SRR5992879
D3_SRR5992879,1086,1088,D3_SRR5992879.1.5,TCONS_00000015,+,acceptor,0.01482,D3,PHH,SP13,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.6,TCONS_00000012,+,acceptor,0.05637,D3,PHH,SP1,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.7,TCONS_00000002,+,acceptor,0.05637,D3,PHH,SP6,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.8,TCONS_00000013,+,acceptor,0.06306,D3,PHH,SP9,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.9,TCONS_00000014,+,acceptor,0.05637,D3,PHH,SP14,$\theta_3$,SRR5992879
D3_SRR5992880,1086,1088,D3_SRR5992880.1.1,TCONS_00000062,+,acceptor,0.02129,D3,PHH,81196_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.1,TCONS_00000062,+,acceptor,0.05408,D3,PHH,81196_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.10,TCONS_00000002,+,acceptor,0.05005,D3,PHH,SP6,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.11,TCONS_00000003,+,acceptor,0.05408,D3,PHH,SP11,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.12,TCONS_00000014,+,acceptor,0.05005,D3,PHH,SP14,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.13,TCONS_00000013,+,acceptor,0.05408,D3,PHH,SP9,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.14,TCONS_00000004,+,acceptor,0.05408,D3,PHH,pSP12,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.2,TCONS_00000009,+,acceptor,0.02129,D3,PHH,SP18,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.2,TCONS_00000009,+,acceptor,0.05005,D3,PHH,SP18,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.3,TCONS_00000008,+,acceptor,0.02129,D3,PHH,SP7,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.3,TCONS_00000008,+,acceptor,0.05005,D3,PHH,SP7,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.4,TCONS_00000047,+,acceptor,0.05408,D3,PHH,pSP10,$\theta_3$,SRR5992880
D3_SRR5992880,2674,2676,D3_SRR5992880.1.4,TCONS_00000047,+,acceptor,0.00242,D3,PHH,pSP10,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.5,TCONS_00000066,+,acceptor,0.05408,D3,PHH,27415_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.6,TCONS_00000065,+,acceptor,0.05408,D3,PHH,93050_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.7,TCONS_00000064,+,acceptor,0.05408,D3,PHH,125795_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.8,TCONS_00000015,+,acceptor,0.02129,D3,PHH,SP13,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.9,TCONS_00000012,+,acceptor,0.05005,D3,PHH,SP1,$\theta_3$,SRR5992880
D3_SRR5992881,1086,1088,D3_SRR5992881.1.1,TCONS_00000062,+,acceptor,0.00795,D3,PHH,81196_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.1,TCONS_00000062,+,acceptor,0.05347,D3,PHH,81196_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.10,TCONS_00000002,+,acceptor,0.04154,D3,PHH,SP6,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.11,TCONS_00000003,+,acceptor,0.05347,D3,PHH,SP11,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.12,TCONS_00000013,+,acceptor,0.05347,D3,PHH,SP9,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.13,TCONS_00000014,+,acceptor,0.04154,D3,PHH,SP14,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.14,TCONS_00000004,+,acceptor,0.05347,D3,PHH,pSP12,$\theta_3$,SRR5992881
D3_SRR5992881,1086,1088,D3_SRR5992881.1.2,TCONS_00000009,+,acceptor,0.00795,D3,PHH,SP18,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.2,TCONS_00000009,+,acceptor,0.04154,D3,PHH,SP18,$\theta_3$,SRR5992881
D3_SRR5992881,1086,1088,D3_SRR5992881.1.3,TCONS_00000008,+,acceptor,0.00795,D3,PHH,SP7,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.3,TCONS_00000008,+,acceptor,0.04154,D3,PHH,SP7,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.4,TCONS_00000065,+,acceptor,0.05347,D3,PHH,93050_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.5,TCONS_00000066,+,acceptor,0.05347,D3,PHH,27415_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.6,TCONS_00000064,+,acceptor,0.05347,D3,PHH,125795_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1086,1088,D3_SRR5992881.1.8,TCONS_00000015,+,acceptor,0.00795,D3,PHH,SP13,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.9,TCONS_00000012,+,acceptor,0.04154,D3,PHH,SP1,$\theta_3$,SRR5992881
D3_SRR5992882,1086,1088,D3_SRR5992882.1.1,TCONS_00000062,+,acceptor,0.01525,D3,PHH,81196_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.1,TCONS_00000062,+,acceptor,0.05058,D3,PHH,81196_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,2453,2455,D3_SRR5992882.1.1,TCONS_00000062,+,acceptor,0.00105,D3,PHH,81196_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,1086,1088,D3_SRR5992882.1.10,TCONS_00000015,+,acceptor,0.01525,D3,PHH,SP13,$\theta_3$,SRR5992882
D3_SRR5992882,1855,1857,D3_SRR5992882.1.11,TCONS_00000012,+,acceptor,0.04781,D3,PHH,SP1,$\theta_3$,SRR5992882
D3_SRR5992882,1855,1857,D3_SRR5992882.1.12,TCONS_00000002,+,acceptor,0.04781,D3,PHH,SP6,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.13,TCONS_00000013,+,acceptor,0.05058,D3,PHH,SP9,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.14,TCONS_00000003,+,acceptor,0.05058,D3,PHH,SP11,$\theta_3$,SRR5992882
D3_SRR5992882,1855,1857,D3_SRR5992882.1.15,TCONS_00000014,+,acceptor,0.04781,D3,PHH,SP14,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.16,TCONS_00000004,+,acceptor,0.05058,D3,PHH,pSP12,$\theta_3$,SRR5992882
D3_SRR5992882,1086,1088,D3_SRR5992882.1.2,TCONS_00000009,+,acceptor,0.01525,D3,PHH,SP18,$\theta_3$,SRR5992882
D3_SRR5992882,1855,1857,D3_SRR5992882.1.2,TCONS_00000009,+,acceptor,0.04781,D3,PHH,SP18,$\theta_3$,SRR5992882
D3_SRR5992882,1086,1088,D3_SRR5992882.1.3,TCONS_00000008,+,acceptor,0.01525,D3,PHH,SP7,$\theta_3$,SRR5992882
D3_SRR5992882,1855,1857,D3_SRR5992882.1.3,TCONS_00000008,+,acceptor,0.04781,D3,PHH,SP7,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.4,TCONS_00000047,+,acceptor,0.05058,D3,PHH,pSP10,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.5,TCONS_00000001,+,acceptor,0.05058,D3,PHH,pSP9,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.6,TCONS_00000066,+,acceptor,0.05058,D3,PHH,27415_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,2453,2455,D3_SRR5992882.1.6,TCONS_00000066,+,acceptor,0.00105,D3,PHH,27415_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.7,TCONS_00000065,+,acceptor,0.05058,D3,PHH,93050_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,2453,2455,D3_SRR5992882.1.7,TCONS_00000065,+,acceptor,0.00105,D3,PHH,93050_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,1648,1650,D3_SRR5992882.1.8,TCONS_00000064,+,acceptor,0.05058,D3,PHH,125795_ccs,$\theta_3$,SRR5992882
D3_SRR5992882,2453,2455,D3_SRR5992882.1.8,TCONS_00000064,+,acceptor,0.00105,D3,PHH,125795_ccs,$\theta_3$,SRR5992882
D3_SRR5992892,1086,1088,D3_SRR5992892.1.1,TCONS_00000009,+,acceptor,0.013,D3,PHH,SP18,$\theta_3$,SRR5992892
D3_SRR5992892,1855,1857,D3_SRR5992892.1.1,TCONS_00000009,+,acceptor,0.05931,D3,PHH,SP18,$\theta_3$,SRR5992892
D3_SRR5992892,1648,1650,D3_SRR5992892.1.10,TCONS_00000004,+,acceptor,0.05871,D3,PHH,pSP12,$\theta_3$,SRR5992892
D3_SRR5992892,1086,1088,D3_SRR5992892.1.2,TCONS_00000008,+,acceptor,0.013,D3,PHH,SP7,$\theta_3$,SRR5992892
D3_SRR5992892,1855,1857,D3_SRR5992892.1.2,TCONS_00000008,+,acceptor,0.05931,D3,PHH,SP7,$\theta_3$,SRR5992892
D3_SRR5992892,1648,1650,D3_SRR5992892.1.3,TCONS_00000047,+,acceptor,0.05871,D3,PHH,pSP10,$\theta_3$,SRR5992892
D3_SRR5992892,1086,1088,D3_SRR5992892.1.4,TCONS_00000015,+,acceptor,0.013,D3,PHH,SP13,$\theta_3$,SRR5992892
D3_SRR5992892,1855,1857,D3_SRR5992892.1.5,TCONS_00000012,+,acceptor,0.05931,D3,PHH,SP1,$\theta_3$,SRR5992892
D3_SRR5992892,1855,1857,D3_SRR5992892.1.6,TCONS_00000002,+,acceptor,0.05931,D3,PHH,SP6,$\theta_3$,SRR5992892
D3_SRR5992892,1648,1650,D3_SRR5992892.1.7,TCONS_00000003,+,acceptor,0.05871,D3,PHH,SP11,$\theta_3$,SRR5992892
D3_SRR5992892,1855,1857,D3_SRR5992892.1.8,TCONS_00000014,+,acceptor,0.05931,D3,PHH,SP14,$\theta_3$,SRR5992892
D3_SRR5992892,1648,1650,D3_SRR5992892.1.9,TCONS_00000013,+,acceptor,0.05871,D3,PHH,SP9,$\theta_3$,SRR5992892
D3_SRR5992893,1086,1088,D3_SRR5992893.1.1,TCONS_00000016,+,acceptor,0.01176,D3,PHH,pSP8,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.1,TCONS_00000016,+,acceptor,0.0705,D3,PHH,pSP8,$\theta_3$,SRR5992893
D3_SRR5992893,1086,1088,D3_SRR5992893.1.10,TCONS_00000015,+,acceptor,0.01176,D3,PHH,SP13,$\theta_3$,SRR5992893
D3_SRR5992893,1855,1857,D3_SRR5992893.1.11,TCONS_00000012,+,acceptor,0.06692,D3,PHH,SP1,$\theta_3$,SRR5992893
D3_SRR5992893,1855,1857,D3_SRR5992893.1.12,TCONS_00000002,+,acceptor,0.06692,D3,PHH,SP6,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.13,TCONS_00000003,+,acceptor,0.0705,D3,PHH,SP11,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.14,TCONS_00000013,+,acceptor,0.0705,D3,PHH,SP9,$\theta_3$,SRR5992893
D3_SRR5992893,1855,1857,D3_SRR5992893.1.15,TCONS_00000014,+,acceptor,0.06692,D3,PHH,SP14,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.16,TCONS_00000004,+,acceptor,0.0705,D3,PHH,pSP12,$\theta_3$,SRR5992893
D3_SRR5992893,1086,1088,D3_SRR5992893.1.2,TCONS_00000062,+,acceptor,0.01176,D3,PHH,81196_ccs,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.2,TCONS_00000062,+,acceptor,0.0705,D3,PHH,81196_ccs,$\theta_3$,SRR5992893
D3_SRR5992893,1086,1088,D3_SRR5992893.1.3,TCONS_00000009,+,acceptor,0.01176,D3,PHH,SP18,$\theta_3$,SRR5992893
D3_SRR5992893,1855,1857,D3_SRR5992893.1.3,TCONS_00000009,+,acceptor,0.06692,D3,PHH,SP18,$\theta_3$,SRR5992893
D3_SRR5992893,1086,1088,D3_SRR5992893.1.4,TCONS_00000008,+,acceptor,0.01176,D3,PHH,SP7,$\theta_3$,SRR5992893
D3_SRR5992893,1855,1857,D3_SRR5992893.1.4,TCONS_00000008,+,acceptor,0.06692,D3,PHH,SP7,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.5,TCONS_00000047,+,acceptor,0.0705,D3,PHH,pSP10,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.6,TCONS_00000017,+,acceptor,0.0705,D3,PHH,pSP11,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.7,TCONS_00000066,+,acceptor,0.0705,D3,PHH,27415_ccs,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.8,TCONS_00000065,+,acceptor,0.0705,D3,PHH,93050_ccs,$\theta_3$,SRR5992893
D3_SRR5992893,1648,1650,D3_SRR5992893.1.9,TCONS_00000064,+,acceptor,0.0705,D3,PHH,125795_ccs,$\theta_3$,SRR5992893
D3_SRR5992894,1086,1088,D3_SRR5992894.2.1,TCONS_00000009,+,acceptor,0.01476,D3,PHH,SP18,$\theta_3$,SRR5992894
D3_SRR5992894,1855,1857,D3_SRR5992894.2.1,TCONS_00000009,+,acceptor,0.05887,D3,PHH,SP18,$\theta_3$,SRR5992894
D3_SRR5992894,1648,1650,D3_SRR5992894.2.10,TCONS_00000003,+,acceptor,0.06351,D3,PHH,SP11,$\theta_3$,SRR5992894
D3_SRR5992894,1648,1650,D3_SRR5992894.2.11,TCONS_00000004,+,acceptor,0.06351,D3,PHH,pSP12,$\theta_3$,SRR5992894
D3_SRR5992894,1086,1088,D3_SRR5992894.2.2,TCONS_00000008,+,acceptor,0.01476,D3,PHH,SP7,$\theta_3$,SRR5992894
D3_SRR5992894,1855,1857,D3_SRR5992894.2.2,TCONS_00000008,+,acceptor,0.05887,D3,PHH,SP7,$\theta_3$,SRR5992894
D3_SRR5992894,1648,1650,D3_SRR5992894.2.3,TCONS_00000047,+,acceptor,0.06351,D3,PHH,pSP10,$\theta_3$,SRR5992894
D3_SRR5992894,2674,2676,D3_SRR5992894.2.3,TCONS_00000047,+,acceptor,0.00188,D3,PHH,pSP10,$\theta_3$,SRR5992894
D3_SRR5992894,1648,1650,D3_SRR5992894.2.4,TCONS_00000001,+,acceptor,0.06351,D3,PHH,pSP9,$\theta_3$,SRR5992894
D3_SRR5992894,1855,1857,D3_SRR5992894.2.5,TCONS_00000012,+,acceptor,0.05887,D3,PHH,SP1,$\theta_3$,SRR5992894
D3_SRR5992894,1086,1088,D3_SRR5992894.2.6,TCONS_00000015,+,acceptor,0.01476,D3,PHH,SP13,$\theta_3$,SRR5992894
D3_SRR5992894,1855,1857,D3_SRR5992894.2.7,TCONS_00000002,+,acceptor,0.05887,D3,PHH,SP6,$\theta_3$,SRR5992894
D3_SRR5992894,1855,1857,D3_SRR5992894.2.8,TCONS_00000014,+,acceptor,0.05887,D3,PHH,SP14,$\theta_3$,SRR5992894
D3_SRR5992894,1648,1650,D3_SRR5992894.2.9,TCONS_00000013,+,acceptor,0.06351,D3,PHH,SP9,$\theta_3$,SRR5992894
D3_SRR5992895,1086,1088,D3_SRR5992895.1.1,TCONS_00000009,+,acceptor,0.01336,D3,PHH,SP18,$\theta_3$,SRR5992895
D3_SRR5992895,1855,1857,D3_SRR5992895.1.1,TCONS_00000009,+,acceptor,0.07299,D3,PHH,SP18,$\theta_3$,SRR5992895
D3_SRR5992895,1648,1650,D3_SRR5992895.1.10,TCONS_00000013,+,acceptor,0.06908,D3,PHH,SP9,$\theta_3$,SRR5992895
D3_SRR5992895,1648,1650,D3_SRR5992895.1.11,TCONS_00000004,+,acceptor,0.06908,D3,PHH,pSP12,$\theta_3$,SRR5992895
D3_SRR5992895,1086,1088,D3_SRR5992895.1.2,TCONS_00000008,+,acceptor,0.01336,D3,PHH,SP7,$\theta_3$,SRR5992895
D3_SRR5992895,1855,1857,D3_SRR5992895.1.2,TCONS_00000008,+,acceptor,0.07299,D3,PHH,SP7,$\theta_3$,SRR5992895
D3_SRR5992895,1648,1650,D3_SRR5992895.1.3,TCONS_00000047,+,acceptor,0.06908,D3,PHH,pSP10,$\theta_3$,SRR5992895
D3_SRR5992895,2674,2676,D3_SRR5992895.1.3,TCONS_00000047,+,acceptor,0.00221,D3,PHH,pSP10,$\theta_3$,SRR5992895
D3_SRR5992895,1648,1650,D3_SRR5992895.1.4,TCONS_00000001,+,acceptor,0.06908,D3,PHH,pSP9,$\theta_3$,SRR5992895
D3_SRR5992895,1855,1857,D3_SRR5992895.1.5,TCONS_00000012,+,acceptor,0.07299,D3,PHH,SP1,$\theta_3$,SRR5992895
D3_SRR5992895,1086,1088,D3_SRR5992895.1.6,TCONS_00000015,+,acceptor,0.01336,D3,PHH,SP13,$\theta_3$,SRR5992895
D3_SRR5992895,1855,1857,D3_SRR5992895.1.7,TCONS_00000002,+,acceptor,0.07299,D3,PHH,SP6,$\theta_3$,SRR5992895
D3_SRR5992895,1855,1857,D3_SRR5992895.1.8,TCONS_00000014,+,acceptor,0.07299,D3,PHH,SP14,$\theta_3$,SRR5992895
D3_SRR5992895,1648,1650,D3_SRR5992895.1.9,TCONS_00000003,+,acceptor,0.06908,D3,PHH,SP11,$\theta_3$,SRR5992895
D3_SRR5992896,1086,1088,D3_SRR5992896.1.1,TCONS_00000009,+,acceptor,0.01274,D3,PHH,SP18,$\theta_3$,SRR5992896
D3_SRR5992896,1855,1857,D3_SRR5992896.1.1,TCONS_00000009,+,acceptor,0.07155,D3,PHH,SP18,$\theta_3$,SRR5992896
D3_SRR5992896,1648,1650,D3_SRR5992896.1.10,TCONS_00000004,+,acceptor,0.07963,D3,PHH,pSP12,$\theta_3$,SRR5992896
D3_SRR5992896,1086,1088,D3_SRR5992896.1.2,TCONS_00000008,+,acceptor,0.01274,D3,PHH,SP7,$\theta_3$,SRR5992896
D3_SRR5992896,1855,1857,D3_SRR5992896.1.2,TCONS_00000008,+,acceptor,0.07155,D3,PHH,SP7,$\theta_3$,SRR5992896
D3_SRR5992896,1855,1857,D3_SRR5992896.1.4,TCONS_00000012,+,acceptor,0.07155,D3,PHH,SP1,$\theta_3$,SRR5992896
D3_SRR5992896,1086,1088,D3_SRR5992896.1.5,TCONS_00000015,+,acceptor,0.01274,D3,PHH,SP13,$\theta_3$,SRR5992896
D3_SRR5992896,1855,1857,D3_SRR5992896.1.6,TCONS_00000002,+,acceptor,0.07155,D3,PHH,SP6,$\theta_3$,SRR5992896
D3_SRR5992896,1648,1650,D3_SRR5992896.1.7,TCONS_00000003,+,acceptor,0.07963,D3,PHH,SP11,$\theta_3$,SRR5992896
D3_SRR5992896,1855,1857,D3_SRR5992896.1.8,TCONS_00000014,+,acceptor,0.07155,D3,PHH,SP14,$\theta_3$,SRR5992896
D3_SRR5992896,1648,1650,D3_SRR5992896.1.9,TCONS_00000013,+,acceptor,0.07963,D3,PHH,SP9,$\theta_3$,SRR5992896
D3_SRR5992897,1086,1088,D3_SRR5992897.1.1,TCONS_00000009,+,acceptor,0.01008,D3,PHH,SP18,$\theta_3$,SRR5992897
D3_SRR5992897,1855,1857,D3_SRR5992897.1.1,TCONS_00000009,+,acceptor,0.07443,D3,PHH,SP18,$\theta_3$,SRR5992897
D3_SRR5992897,1648,1650,D3_SRR5992897.1.10,TCONS_00000004,+,acceptor,0.06165,D3,PHH,pSP12,$\theta_3$,SRR5992897
D3_SRR5992897,1086,1088,D3_SRR5992897.1.2,TCONS_00000008,+,acceptor,0.01008,D3,PHH,SP7,$\theta_3$,SRR5992897
D3_SRR5992897,1855,1857,D3_SRR5992897.1.2,TCONS_00000008,+,acceptor,0.07443,D3,PHH,SP7,$\theta_3$,SRR5992897
D3_SRR5992897,1855,1857,D3_SRR5992897.1.4,TCONS_00000012,+,acceptor,0.07443,D3,PHH,SP1,$\theta_3$,SRR5992897
D3_SRR5992897,1086,1088,D3_SRR5992897.1.5,TCONS_00000015,+,acceptor,0.01008,D3,PHH,SP13,$\theta_3$,SRR5992897
D3_SRR5992897,1855,1857,D3_SRR5992897.1.6,TCONS_00000002,+,acceptor,0.07443,D3,PHH,SP6,$\theta_3$,SRR5992897
D3_SRR5992897,1855,1857,D3_SRR5992897.1.7,TCONS_00000014,+,acceptor,0.07443,D3,PHH,SP14,$\theta_3$,SRR5992897
D3_SRR5992897,1648,1650,D3_SRR5992897.1.8,TCONS_00000013,+,acceptor,0.06165,D3,PHH,SP9,$\theta_3$,SRR5992897
D3_SRR5992897,1648,1650,D3_SRR5992897.1.9,TCONS_00000003,+,acceptor,0.06165,D3,PHH,SP11,$\theta_3$,SRR5992897
D3_SRR5992898,1086,1088,D3_SRR5992898.1.1,TCONS_00000062,+,acceptor,0.01139,D3,PHH,81196_ccs,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.1,TCONS_00000062,+,acceptor,0.07079,D3,PHH,81196_ccs,$\theta_3$,SRR5992898
D3_SRR5992898,1855,1857,D3_SRR5992898.1.10,TCONS_00000002,+,acceptor,0.0625,D3,PHH,SP6,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.11,TCONS_00000003,+,acceptor,0.07079,D3,PHH,SP11,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.12,TCONS_00000013,+,acceptor,0.07079,D3,PHH,SP9,$\theta_3$,SRR5992898
D3_SRR5992898,1855,1857,D3_SRR5992898.1.13,TCONS_00000014,+,acceptor,0.0625,D3,PHH,SP14,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.14,TCONS_00000004,+,acceptor,0.07079,D3,PHH,pSP12,$\theta_3$,SRR5992898
D3_SRR5992898,1086,1088,D3_SRR5992898.1.2,TCONS_00000009,+,acceptor,0.01139,D3,PHH,SP18,$\theta_3$,SRR5992898
D3_SRR5992898,1855,1857,D3_SRR5992898.1.2,TCONS_00000009,+,acceptor,0.0625,D3,PHH,SP18,$\theta_3$,SRR5992898
D3_SRR5992898,1086,1088,D3_SRR5992898.1.3,TCONS_00000008,+,acceptor,0.01139,D3,PHH,SP7,$\theta_3$,SRR5992898
D3_SRR5992898,1855,1857,D3_SRR5992898.1.3,TCONS_00000008,+,acceptor,0.0625,D3,PHH,SP7,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.4,TCONS_00000066,+,acceptor,0.07079,D3,PHH,27415_ccs,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.5,TCONS_00000065,+,acceptor,0.07079,D3,PHH,93050_ccs,$\theta_3$,SRR5992898
D3_SRR5992898,1648,1650,D3_SRR5992898.1.6,TCONS_00000064,+,acceptor,0.07079,D3,PHH,125795_ccs,$\theta_3$,SRR5992898
D3_SRR5992898,1086,1088,D3_SRR5992898.1.8,TCONS_00000015,+,acceptor,0.01139,D3,PHH,SP13,$\theta_3$,SRR5992898
D3_SRR5992898,1855,1857,D3_SRR5992898.1.9,TCONS_00000012,+,acceptor,0.0625,D3,PHH,SP1,$\theta_3$,SRR5992898
D3_SRR5992899,1086,1088,D3_SRR5992899.1.1,TCONS_00000009,+,acceptor,0.0144,D3,PHH,SP18,$\theta_3$,SRR5992899
D3_SRR5992899,1855,1857,D3_SRR5992899.1.1,TCONS_00000009,+,acceptor,0.06372,D3,PHH,SP18,$\theta_3$,SRR5992899
D3_SRR5992899,1086,1088,D3_SRR5992899.1.2,TCONS_00000008,+,acceptor,0.0144,D3,PHH,SP7,$\theta_3$,SRR5992899
D3_SRR5992899,1855,1857,D3_SRR5992899.1.2,TCONS_00000008,+,acceptor,0.06372,D3,PHH,SP7,$\theta_3$,SRR5992899
D3_SRR5992899,1855,1857,D3_SRR5992899.1.3,TCONS_00000012,+,acceptor,0.06372,D3,PHH,SP1,$\theta_3$,SRR5992899
D3_SRR5992899,1086,1088,D3_SRR5992899.1.4,TCONS_00000015,+,acceptor,0.0144,D3,PHH,SP13,$\theta_3$,SRR5992899
D3_SRR5992899,1855,1857,D3_SRR5992899.1.5,TCONS_00000002,+,acceptor,0.06372,D3,PHH,SP6,$\theta_3$,SRR5992899
D3_SRR5992899,1648,1650,D3_SRR5992899.1.6,TCONS_00000013,+,acceptor,0.07197,D3,PHH,SP9,$\theta_3$,SRR5992899
D3_SRR5992899,1648,1650,D3_SRR5992899.1.7,TCONS_00000003,+,acceptor,0.07197,D3,PHH,SP11,$\theta_3$,SRR5992899
D3_SRR5992899,1855,1857,D3_SRR5992899.1.8,TCONS_00000014,+,acceptor,0.06372,D3,PHH,SP14,$\theta_3$,SRR5992899
D3_SRR5992899,1648,1650,D3_SRR5992899.1.9,TCONS_00000004,+,acceptor,0.07197,D3,PHH,pSP12,$\theta_3$,SRR5992899
D3_SRR5992900,1086,1088,D3_SRR5992900.1.1,TCONS_00000009,+,acceptor,0.01535,D3,PHH,SP18,$\theta_3$,SRR5992900
D3_SRR5992900,1855,1857,D3_SRR5992900.1.1,TCONS_00000009,+,acceptor,0.05561,D3,PHH,SP18,$\theta_3$,SRR5992900
D3_SRR5992900,1648,1650,D3_SRR5992900.1.10,TCONS_00000003,+,acceptor,0.06531,D3,PHH,SP11,$\theta_3$,SRR5992900
